Age,Gender,Occupation
50.82427536231884,Male,Doctor
19.0,Male,Nurse
75.0,Male,Teacher
80.0,Male,Nurse
79.0,N/A,Nurse
92.0,Female,Engineer
44.0,Female,Artist
63.0,Female,Nurse
71.0,Male,Artist
50.82427536231884,Male,Nurse
50.82427536231884,Male,Doctor
91.0,Female,Engineer
34.0,Female,Doctor
9.0,Male,Engineer
52.0,Female,N/A
93.0,Female,Nurse
36.0,Male,Nurse
42.0,Female,Lawyer
51.0,Male,Lawyer
29.0,Male,Doctor
98.0,Male,Scientist
62.0,Female,Nurse
54.0,Female,Nurse
78.0,Male,N/A
93.0,Male,Artist
7.0,Female,N/A
99.0,Male,Engineer
8.0,Male,N/A
25.0,Male,Lawyer
38.0,Male,Nurse
70.0,Female,Lawyer
34.0,N/A,Doctor
42.0,Male,Lawyer
18.0,Male,Doctor
66.0,Male,Nurse
50.82427536231884,Male,Scientist
67.0,Male,Lawyer
47.0,N/A,Lawyer
4.0,Male,Artist
3.0,Female,N/A
49.78237410071942,Female,Doctor
12.0,N/A,Engineer
19.0,Female,Artist
30.0,Male,Lawyer
44.0,Male,Engineer
72.0,Female,N/A
42.0,Female,Doctor
19.0,Male,Artist
33.0,Male,Doctor
60.0,Male,N/A
36.0,N/A,Engineer
28.0,N/A,Lawyer
7.0,N/A,Doctor
68.0,Female,Artist
49.78237410071942,Female,Lawyer
66.0,N/A,Engineer
34.0,Male,Engineer
66.0,Male,Artist
7.0,Male,Nurse
95.0,Male,Artist
35.0,N/A,N/A
77.0,Female,Scientist
59.0,Male,Engineer
49.78237410071942,Female,Doctor
48.0,Female,Doctor
13.0,Male,Scientist
12.0,Female,Engineer
15.0,Female,N/A
79.0,Female,Scientist
60.0,Female,Nurse
73.0,Male,Artist
50.19349722442506,N/A,Lawyer
20.0,N/A,Lawyer
79.0,Female,Teacher
84.0,Female,Lawyer
85.0,N/A,Teacher
49.78237410071942,Female,Lawyer
93.0,N/A,Lawyer
49.0,Female,Artist
8.0,Female,N/A
87.0,Female,Scientist
50.82427536231884,Male,Doctor
73.0,Male,Teacher
90.0,Female,Teacher
36.0,Male,Teacher
92.0,Male,Teacher
69.0,N/A,Scientist
50.82427536231884,Male,Scientist
20.0,Male,Doctor
17.0,Male,Doctor
94.0,Female,N/A
61.0,Female,Scientist
6.0,N/A,Artist
19.0,Male,Doctor
98.0,Male,Nurse
5.0,Male,Doctor
72.0,Female,Scientist
49.78237410071942,Female,Engineer
92.0,Male,Lawyer
10.0,Male,Lawyer
98.0,Female,Lawyer
40.0,Male,Teacher
35.0,Female,Engineer
93.0,Female,Lawyer
65.0,Male,Doctor
34.0,Male,Lawyer
83.0,Female,Lawyer
26.0,Female,Artist
73.0,N/A,Nurse
11.0,Female,Scientist
60.0,Female,Artist
57.0,Male,Artist
35.0,Female,Teacher
65.0,Male,Teacher
50.82427536231884,Male,Artist
70.0,N/A,Teacher
42.0,Female,Teacher
81.0,Female,Lawyer
61.0,N/A,Scientist
70.0,Male,Doctor
39.0,Male,Scientist
25.0,Male,Doctor
43.0,N/A,N/A
79.0,Male,Doctor
84.0,Male,Engineer
95.0,Female,Artist
82.0,Female,Engineer
51.0,Male,Engineer
27.0,Male,Teacher
39.0,Male,Lawyer
50.82427536231884,Male,N/A
22.0,N/A,Artist
39.0,N/A,Lawyer
39.0,Female,Scientist
24.0,Male,N/A
53.0,N/A,Lawyer
38.0,Female,Doctor
9.0,N/A,Doctor
37.0,Female,Teacher
32.0,Male,Lawyer
42.0,Male,Doctor
3.0,Male,Teacher
23.0,Female,Lawyer
4.0,Female,Lawyer
49.0,Male,Lawyer
89.0,N/A,Doctor
96.0,N/A,Nurse
49.78237410071942,Female,Lawyer
71.0,Female,N/A
53.0,Male,Artist
50.82427536231884,Male,Engineer
99.0,Female,N/A
49.78237410071942,Female,Lawyer
67.0,Female,Scientist
11.0,Male,Lawyer
50.0,N/A,Doctor
50.82427536231884,Male,N/A
50.82427536231884,Male,Engineer
49.78237410071942,Female,Artist
6.0,Female,Scientist
49.78237410071942,Female,Teacher
4.0,Male,Doctor
64.0,Male,Engineer
90.0,Male,Scientist
49.78237410071942,Female,Lawyer
96.0,Male,Scientist
23.0,N/A,N/A
71.0,N/A,Doctor
49.78237410071942,Female,Lawyer
16.0,N/A,Doctor
72.0,Female,Scientist
77.0,Female,Doctor
64.0,Female,Artist
5.0,Male,Doctor
15.0,Male,Engineer
93.0,Female,Artist
27.0,N/A,Nurse
6.0,N/A,Doctor
6.0,Male,N/A
42.0,Female,Teacher
68.0,Male,Engineer
64.0,Female,Engineer
2.0,N/A,Engineer
50.82427536231884,Male,Teacher
47.0,Male,Engineer
73.0,Female,Lawyer
38.0,Female,Teacher
61.0,Female,Engineer
71.0,Female,Artist
17.0,Male,Engineer
45.0,Male,Teacher
36.0,Male,Nurse
73.0,Female,Teacher
52.0,Male,Scientist
34.0,N/A,N/A
26.0,Male,Doctor
96.0,Male,N/A
56.0,Female,Teacher
7.0,Female,Nurse
37.0,N/A,N/A
86.0,Female,Teacher
94.0,Female,Engineer
47.0,Male,Lawyer
49.78237410071942,Female,Nurse
77.0,Male,N/A
96.0,Male,Scientist
91.0,N/A,N/A
87.0,Male,Engineer
51.0,N/A,Doctor
54.0,Female,Engineer
58.0,Male,Lawyer
82.0,Male,Engineer
70.0,N/A,Engineer
32.0,N/A,N/A
37.0,Male,N/A
97.0,Male,Doctor
18.0,Female,Lawyer
68.0,Female,N/A
22.0,Male,Artist
43.0,Male,Engineer
26.0,Female,Teacher
3.0,Female,Teacher
29.0,Male,Teacher
34.0,Female,Doctor
56.0,Female,Artist
100.0,Female,Teacher
41.0,Female,Artist
86.0,Male,N/A
50.82427536231884,Male,Doctor
49.78237410071942,Female,Nurse
6.0,Female,Nurse
10.0,Female,Engineer
49.78237410071942,Female,Nurse
14.0,Male,Teacher
77.0,Male,Artist
77.0,N/A,Teacher
47.0,Male,Nurse
1.0,N/A,Artist
65.0,Female,Teacher
90.0,Male,Nurse
40.0,Male,Nurse
22.0,Male,Teacher
50.19349722442506,N/A,Nurse
80.0,Male,Engineer
72.0,Female,Nurse
34.0,Female,Nurse
59.0,Male,Lawyer
66.0,Female,Lawyer
49.0,Male,N/A
61.0,Female,N/A
16.0,Male,Teacher
46.0,Female,Doctor
96.0,Female,Nurse
83.0,N/A,Nurse
49.78237410071942,Female,Nurse
73.0,Male,Scientist
33.0,Female,Doctor
78.0,N/A,Nurse
39.0,Female,Scientist
90.0,Female,N/A
41.0,Female,Doctor
45.0,Male,Lawyer
95.0,Female,Nurse
51.0,N/A,Nurse
69.0,N/A,Teacher
50.82427536231884,Male,Doctor
10.0,N/A,Scientist
50.82427536231884,Male,Nurse
50.0,Female,Nurse
34.0,Male,Engineer
42.0,Male,Doctor
40.0,Female,Teacher
98.0,Female,Lawyer
49.78237410071942,Female,Scientist
59.0,Female,Nurse
54.0,Female,N/A
58.0,Female,Teacher
99.0,N/A,Teacher
71.0,N/A,N/A
98.0,Female,Nurse
93.0,Male,Doctor
14.0,Female,Nurse
26.0,Male,Nurse
19.0,N/A,Engineer
50.0,Male,Artist
93.0,Male,N/A
50.82427536231884,Male,Doctor
22.0,Male,Artist
50.0,Female,Doctor
28.0,N/A,N/A
29.0,Female,Nurse
17.0,Female,Doctor
26.0,Male,Scientist
45.0,Male,Artist
24.0,Male,Doctor
81.0,N/A,N/A
4.0,Male,Scientist
49.0,Female,Nurse
49.78237410071942,Female,Scientist
15.0,Male,N/A
85.0,Female,N/A
5.0,N/A,Teacher
4.0,N/A,N/A
16.0,Female,Scientist
12.0,Female,Engineer
50.82427536231884,Male,Lawyer
60.0,Male,Teacher
49.78237410071942,Female,Doctor
16.0,Female,N/A
96.0,N/A,Doctor
11.0,Male,Scientist
59.0,Male,Scientist
77.0,Male,Lawyer
33.0,Female,Artist
89.0,Male,Lawyer
76.0,Male,Scientist
82.0,Female,Teacher
90.0,N/A,Doctor
32.0,Male,Artist
69.0,Male,Nurse
55.0,N/A,Engineer
87.0,Male,Teacher
62.0,Male,N/A
52.0,Male,Nurse
30.0,Female,Engineer
7.0,Female,Artist
25.0,Female,N/A
22.0,Female,Nurse
11.0,Male,Lawyer
8.0,Female,N/A
19.0,Female,N/A
64.0,Male,Teacher
96.0,Male,N/A
72.0,Male,Lawyer
93.0,Female,Lawyer
35.0,Female,Lawyer
62.0,Female,Artist
43.0,Male,Engineer
58.0,Female,Nurse
16.0,Female,Artist
34.0,Male,Doctor
34.0,Male,Engineer
37.0,Female,N/A
19.0,Female,Nurse
50.82427536231884,Male,Teacher
86.0,Female,Teacher
32.0,Male,Teacher
62.0,Male,N/A
1.0,Female,N/A
30.0,Male,N/A
16.0,Female,Scientist
54.0,Female,N/A
59.0,N/A,N/A
42.0,Male,Lawyer
45.0,Female,Nurse
40.0,N/A,N/A
9.0,Male,Lawyer
51.0,Male,Nurse
77.0,Female,Scientist
59.0,Male,Lawyer
67.0,Male,N/A
5.0,Female,N/A
25.0,Male,Artist
96.0,Female,Teacher
64.0,Female,Doctor
5.0,Female,Artist
28.0,N/A,N/A
7.0,Male,Nurse
81.0,Female,Artist
30.0,Male,Engineer
100.0,Male,Lawyer
22.0,Male,Artist
32.0,Female,Engineer
95.0,Male,Lawyer
82.0,Female,Engineer
63.0,Female,Engineer
86.0,Male,Artist
18.0,Male,Doctor
14.0,Male,Doctor
21.0,N/A,Scientist
67.0,Male,Nurse
99.0,Male,Doctor
94.0,N/A,Teacher
26.0,Male,Doctor
82.0,N/A,Teacher
60.0,Male,Lawyer
64.0,Male,Scientist
5.0,Female,Nurse
80.0,Male,Artist
76.0,N/A,Artist
56.0,Female,Artist
86.0,Female,Engineer
40.0,Male,N/A
100.0,Male,Engineer
50.82427536231884,Male,Lawyer
7.0,Female,Teacher
55.0,Male,Scientist
44.0,N/A,Engineer
44.0,Female,Teacher
37.0,N/A,Teacher
95.0,Female,Artist
92.0,Female,N/A
35.0,Female,Scientist
61.0,Female,Engineer
25.0,Male,Engineer
98.0,Female,Teacher
34.0,Male,Scientist
100.0,N/A,N/A
11.0,Male,Nurse
69.0,Female,Engineer
10.0,Female,Nurse
32.0,Male,Teacher
93.0,Female,Lawyer
53.0,Male,N/A
81.0,Male,Artist
73.0,Male,Scientist
74.0,Female,Teacher
31.0,Female,Nurse
72.0,Male,Doctor
94.0,N/A,Lawyer
13.0,Male,Artist
39.0,Male,N/A
23.0,Male,Artist
97.0,Male,Engineer
96.0,N/A,Lawyer
75.0,Male,Engineer
50.19349722442506,N/A,Engineer
49.78237410071942,Female,Lawyer
91.0,Male,Lawyer
73.0,Male,Artist
52.0,Male,Engineer
83.0,Female,Artist
23.0,Female,Doctor
29.0,Female,Doctor
34.0,Female,Engineer
30.0,Male,Scientist
33.0,Male,Lawyer
52.0,N/A,Engineer
24.0,Female,N/A
20.0,Female,Artist
22.0,Female,Teacher
65.0,Female,Artist
17.0,Female,Scientist
99.0,N/A,Doctor
90.0,Male,Nurse
99.0,Male,Engineer
8.0,Female,Nurse
26.0,Male,Engineer
35.0,Male,N/A
48.0,Female,Teacher
19.0,Female,Lawyer
4.0,Female,Scientist
32.0,Female,Engineer
79.0,Male,Scientist
10.0,Female,Engineer
13.0,Female,N/A
50.82427536231884,Male,Scientist
50.82427536231884,Male,Nurse
14.0,Female,Nurse
59.0,Female,Artist
1.0,Male,Teacher
85.0,Female,N/A
11.0,Female,Artist
10.0,Male,Engineer
47.0,Female,Nurse
17.0,Female,Scientist
12.0,Male,N/A
50.82427536231884,Male,Lawyer
86.0,Female,Lawyer
81.0,Male,Teacher
73.0,Male,Teacher
47.0,Male,Teacher
41.0,Male,Doctor
88.0,Male,Doctor
61.0,N/A,Teacher
48.0,N/A,N/A
41.0,Female,Lawyer
91.0,Female,Nurse
71.0,Female,Nurse
50.19349722442506,N/A,Nurse
96.0,Male,Scientist
49.0,Male,Teacher
38.0,Male,Lawyer
43.0,Female,Scientist
76.0,Female,Scientist
93.0,Male,Doctor
88.0,Female,Doctor
7.0,Male,Artist
30.0,Female,Engineer
30.0,Female,Engineer
49.78237410071942,Female,Engineer
70.0,Female,Doctor
69.0,Female,Nurse
20.0,Male,Doctor
1.0,N/A,Doctor
94.0,Male,N/A
22.0,Male,N/A
70.0,Female,Lawyer
49.78237410071942,Female,Lawyer
84.0,Male,Scientist
24.0,Male,Lawyer
15.0,Female,Lawyer
51.0,Male,Lawyer
39.0,Male,Scientist
29.0,Female,N/A
88.0,N/A,Teacher
49.0,N/A,Doctor
49.0,Male,Teacher
31.0,Male,Teacher
67.0,N/A,Teacher
55.0,Male,N/A
4.0,Female,Artist
35.0,Male,N/A
49.0,Male,Teacher
50.82427536231884,Male,Artist
11.0,Male,N/A
49.0,N/A,Lawyer
96.0,Male,Artist
90.0,Male,Artist
77.0,Male,Engineer
27.0,Male,Lawyer
10.0,N/A,Teacher
73.0,Male,Nurse
67.0,Female,Doctor
40.0,Male,Artist
6.0,Female,Artist
44.0,N/A,Artist
28.0,Female,Scientist
53.0,Female,Scientist
13.0,N/A,Nurse
7.0,Female,Lawyer
2.0,Male,Artist
21.0,Female,Doctor
45.0,Male,Nurse
7.0,Female,Scientist
45.0,N/A,Artist
50.82427536231884,Male,Scientist
38.0,Male,Doctor
55.0,Male,Scientist
61.0,N/A,Artist
74.0,Female,Nurse
80.0,N/A,Scientist
29.0,Female,Engineer
6.0,Male,Engineer
49.78237410071942,Female,Artist
72.0,Female,Teacher
32.0,Female,Doctor
50.82427536231884,Male,Teacher
63.0,N/A,Doctor
49.0,Female,N/A
1.0,Male,Teacher
3.0,Female,Nurse
61.0,N/A,Artist
5.0,Female,Doctor
79.0,N/A,Lawyer
99.0,Male,Doctor
83.0,Male,Scientist
31.0,Female,Scientist
74.0,Female,Lawyer
91.0,Male,Scientist
50.82427536231884,Male,Lawyer
62.0,Female,Doctor
10.0,Female,Teacher
19.0,Male,N/A
45.0,N/A,Nurse
89.0,Male,Teacher
97.0,Male,N/A
54.0,N/A,Teacher
34.0,Female,Engineer
17.0,N/A,Engineer
97.0,Female,Scientist
65.0,Female,Teacher
34.0,Female,N/A
88.0,Male,Teacher
34.0,Female,Lawyer
0.0,Male,Engineer
84.0,Male,Nurse
39.0,Male,Doctor
82.0,Female,Lawyer
64.0,Female,Nurse
26.0,Female,Engineer
25.0,N/A,Nurse
24.0,Female,Nurse
50.82427536231884,Male,N/A
17.0,Male,Scientist
88.0,Female,Engineer
58.0,Male,Doctor
48.0,N/A,Engineer
17.0,Female,Engineer
34.0,Female,Nurse
49.0,Female,Engineer
18.0,Female,Lawyer
31.0,Female,Teacher
77.0,Male,Artist
85.0,Male,Lawyer
95.0,N/A,Doctor
68.0,Male,N/A
7.0,Male,Engineer
26.0,Male,Scientist
78.0,Female,Doctor
31.0,Male,Doctor
66.0,Female,Doctor
98.0,Female,Nurse
50.19349722442506,N/A,Doctor
8.0,Male,Lawyer
76.0,Female,Doctor
62.0,Female,Nurse
59.0,Female,Doctor
92.0,Female,Teacher
69.0,Male,Engineer
4.0,N/A,Doctor
0.0,Male,Artist
52.0,Female,Lawyer
7.0,Female,N/A
79.0,Male,Artist
53.0,Female,Artist
76.0,Male,Teacher
36.0,Male,N/A
68.0,Female,Scientist
11.0,Male,Teacher
96.0,Male,Nurse
0.0,Female,Scientist
91.0,Male,Artist
46.0,Female,Teacher
87.0,N/A,Nurse
69.0,Male,Nurse
98.0,Male,Artist
53.0,Female,N/A
63.0,Female,Engineer
54.0,Male,Lawyer
72.0,Male,Nurse
86.0,Male,Teacher
16.0,Male,Scientist
90.0,Male,Nurse
49.78237410071942,Female,Lawyer
34.0,N/A,Doctor
80.0,Female,Scientist
51.0,Female,Artist
23.0,Male,N/A
2.0,Female,Doctor
19.0,Female,Artist
5.0,Male,Artist
23.0,Male,N/A
36.0,Male,Engineer
10.0,Male,Teacher
41.0,Male,N/A
23.0,Female,Nurse
13.0,Female,Nurse
13.0,Female,Teacher
94.0,Female,Lawyer
8.0,Female,Doctor
84.0,Male,Artist
45.0,Male,N/A
100.0,Female,Doctor
49.78237410071942,Female,Scientist
57.0,Female,Artist
30.0,Male,Engineer
65.0,Female,Nurse
50.82427536231884,Male,Doctor
49.78237410071942,Female,Nurse
8.0,Female,N/A
29.0,Male,N/A
7.0,Male,Nurse
73.0,Female,Artist
40.0,Male,Artist
16.0,Male,Lawyer
50.19349722442506,N/A,Engineer
5.0,Female,Artist
90.0,Female,Engineer
75.0,N/A,Engineer
21.0,Male,Lawyer
37.0,Male,Scientist
94.0,Male,Doctor
14.0,Female,Artist
77.0,Male,Nurse
45.0,N/A,Nurse
28.0,N/A,Scientist
46.0,N/A,Lawyer
93.0,Male,Teacher
24.0,Male,N/A
77.0,Female,Lawyer
1.0,Male,Artist
99.0,Female,Teacher
29.0,Female,Artist
78.0,Female,Lawyer
89.0,N/A,Artist
80.0,Female,Artist
85.0,Female,Artist
20.0,N/A,Nurse
5.0,Female,Artist
84.0,Male,Lawyer
9.0,Male,Scientist
61.0,Female,Doctor
100.0,Male,Artist
50.0,Female,Teacher
17.0,Female,Nurse
24.0,Male,Scientist
87.0,Male,Artist
88.0,Male,Teacher
59.0,Male,Nurse
16.0,Female,Engineer
22.0,N/A,Artist
18.0,Female,Lawyer
52.0,Male,Artist
66.0,Female,Engineer
35.0,Male,N/A
84.0,Male,Scientist
31.0,Male,Artist
39.0,Male,Scientist
78.0,N/A,N/A
11.0,Male,Doctor
84.0,Male,Engineer
99.0,Male,Nurse
30.0,Male,Scientist
50.82427536231884,Male,Scientist
31.0,Female,Nurse
14.0,Female,Doctor
72.0,Female,Doctor
50.82427536231884,Male,Artist
70.0,Female,Lawyer
84.0,Female,N/A
3.0,N/A,N/A
89.0,Female,Artist
76.0,Male,Lawyer
80.0,Male,Engineer
9.0,Female,Lawyer
43.0,Female,Scientist
84.0,Female,Teacher
4.0,Female,Nurse
17.0,Female,Nurse
25.0,Male,Engineer
38.0,Female,Teacher
26.0,Female,Engineer
58.0,Male,Artist
53.0,Female,Nurse
16.0,Male,Scientist
94.0,Female,Artist
25.0,Male,Artist
49.78237410071942,Female,Teacher
49.0,Female,N/A
26.0,N/A,Nurse
36.0,Male,Engineer
35.0,Female,Engineer
18.0,Female,Doctor
33.0,N/A,Lawyer
86.0,N/A,N/A
56.0,Female,Artist
11.0,N/A,Nurse
49.78237410071942,Female,Lawyer
26.0,Female,Artist
0.0,Female,Lawyer
57.0,Female,Lawyer
66.0,Female,Nurse
25.0,Male,Scientist
50.19349722442506,N/A,Nurse
20.0,Female,Nurse
44.0,Female,Scientist
75.0,Male,Engineer
76.0,Female,Artist
50.19349722442506,N/A,Artist
96.0,Male,Lawyer
49.78237410071942,Female,Teacher
34.0,Female,Scientist
50.82427536231884,Male,Lawyer
14.0,Male,Teacher
61.0,Female,Scientist
17.0,Female,Lawyer
8.0,Female,Artist
78.0,Male,Scientist
92.0,Male,Lawyer
48.0,Male,Teacher
34.0,Male,Doctor
49.78237410071942,Female,Teacher
60.0,Male,Scientist
59.0,Male,Doctor
3.0,Male,Engineer
85.0,Male,Nurse
4.0,Male,Doctor
63.0,Male,Engineer
91.0,Male,Teacher
73.0,N/A,Teacher
68.0,Female,Nurse
82.0,Female,Engineer
83.0,N/A,N/A
27.0,Male,Doctor
30.0,Female,Doctor
27.0,Male,Scientist
11.0,N/A,Artist
62.0,Male,Lawyer
55.0,Female,Artist
1.0,Male,Teacher
33.0,Male,Artist
61.0,Female,Artist
50.19349722442506,N/A,Scientist
46.0,Female,Engineer
34.0,N/A,Doctor
49.78237410071942,Female,Lawyer
4.0,Male,Scientist
31.0,Female,Artist
5.0,Female,N/A
0.0,Male,N/A
90.0,Male,Nurse
35.0,N/A,Artist
61.0,N/A,Lawyer
25.0,Male,Scientist
0.0,N/A,Teacher
81.0,N/A,Teacher
44.0,Female,Lawyer
92.0,Male,N/A
44.0,Female,Nurse
39.0,Male,Teacher
9.0,Female,Nurse
43.0,Male,Scientist
84.0,Male,Artist
49.78237410071942,Female,N/A
49.0,Male,Scientist
94.0,Male,N/A
93.0,Male,Doctor
80.0,Male,Scientist
65.0,Male,Lawyer
49.0,Female,Scientist
20.0,Female,Teacher
92.0,Female,Lawyer
38.0,Male,Artist
18.0,Male,Artist
97.0,Female,Doctor
92.0,N/A,Engineer
77.0,N/A,Artist
26.0,Male,Artist
36.0,N/A,Artist
36.0,Female,N/A
50.19349722442506,N/A,Engineer
50.19349722442506,N/A,Teacher
3.0,Female,Teacher
50.82427536231884,Male,Doctor
49.0,Female,Engineer
1.0,Male,Teacher
61.0,Female,Artist
49.78237410071942,Female,Teacher
9.0,Female,Scientist
10.0,Male,Doctor
90.0,Male,Doctor
93.0,Female,Engineer
87.0,N/A,Doctor
97.0,Male,N/A
88.0,Male,N/A
31.0,Male,Artist
91.0,Male,Nurse
81.0,Female,Doctor
93.0,Male,N/A
82.0,Female,Nurse
77.0,Female,N/A
47.0,Male,Lawyer
76.0,Female,Scientist
74.0,Female,N/A
49.78237410071942,Female,Artist
99.0,Female,Engineer
86.0,Female,Artist
81.0,Male,Artist
79.0,Male,Lawyer
49.78237410071942,Female,Lawyer
48.0,Female,Artist
2.0,N/A,Doctor
95.0,Male,Lawyer
82.0,Female,Doctor
67.0,Female,Teacher
87.0,Male,N/A
16.0,Female,Engineer
45.0,N/A,Engineer
28.0,Female,Engineer
75.0,Male,N/A
89.0,Female,Doctor
71.0,N/A,Nurse
92.0,Male,Teacher
41.0,Female,Scientist
4.0,Female,Engineer
25.0,Female,Doctor
5.0,Female,Engineer
12.0,Male,Engineer
82.0,Female,Artist
24.0,Female,Doctor
79.0,Male,Engineer
73.0,N/A,Engineer
30.0,Female,Engineer
38.0,Female,N/A
60.0,Female,Doctor
10.0,N/A,Artist
82.0,Male,Doctor
80.0,Female,Lawyer
49.78237410071942,Female,Lawyer
92.0,Female,Nurse
50.82427536231884,Male,Nurse
61.0,N/A,Teacher
49.78237410071942,Female,Scientist
49.78237410071942,Female,Nurse
68.0,Male,Scientist
81.0,Female,Nurse
13.0,Female,Doctor
56.0,N/A,Lawyer
66.0,Female,Teacher
12.0,Male,Teacher
50.19349722442506,N/A,Doctor
7.0,Female,Artist
31.0,Female,N/A
82.0,Male,Engineer
49.78237410071942,Female,Scientist
85.0,Male,Nurse
39.0,Male,N/A
98.0,Female,Lawyer
73.0,Female,Lawyer
72.0,N/A,Nurse
96.0,N/A,Scientist
97.0,Female,Artist
14.0,Female,Doctor
46.0,Female,N/A
34.0,Male,Nurse
89.0,Female,Teacher
49.78237410071942,Female,Artist
63.0,Female,Engineer
79.0,Male,N/A
86.0,N/A,Nurse
50.19349722442506,N/A,Scientist
50.19349722442506,N/A,Scientist
87.0,Male,Engineer
39.0,Male,Artist
35.0,Male,Nurse
53.0,Female,Lawyer
49.78237410071942,Female,Scientist
53.0,Female,Engineer
51.0,Male,Scientist
50.82427536231884,Male,Doctor
82.0,Female,Nurse
95.0,N/A,Artist
58.0,Female,Nurse
45.0,Female,N/A
49.78237410071942,Female,Scientist
39.0,Male,Doctor
38.0,Female,Doctor
29.0,Female,N/A
62.0,Male,Lawyer
4.0,Male,Doctor
93.0,Female,Teacher
50.82427536231884,Male,N/A
24.0,Male,Lawyer
65.0,Male,Nurse
72.0,Male,N/A
10.0,Male,Scientist
99.0,Female,Artist
11.0,Female,Nurse
71.0,Male,Artist
14.0,Male,Doctor
97.0,Female,Artist
49.78237410071942,Female,N/A
56.0,N/A,Doctor
61.0,N/A,Lawyer
88.0,Male,Doctor
11.0,Female,Nurse
71.0,Male,Engineer
66.0,N/A,Teacher
79.0,N/A,N/A
68.0,Male,Teacher
42.0,Male,N/A
96.0,N/A,Nurse
24.0,Male,Teacher
42.0,Female,Nurse
83.0,Male,Lawyer
42.0,N/A,Scientist
19.0,Female,Doctor
40.0,Female,Doctor
64.0,N/A,Scientist
6.0,Female,Artist
70.0,N/A,Engineer
61.0,Female,Teacher
53.0,N/A,Teacher
89.0,Male,Scientist
87.0,Male,Doctor
89.0,N/A,Artist
68.0,Female,Artist
57.0,Male,Engineer
81.0,Female,Nurse
93.0,Male,Engineer
42.0,N/A,Nurse
72.0,N/A,N/A
34.0,Male,Nurse
12.0,Male,Nurse
50.82427536231884,Male,Scientist
58.0,Male,Nurse
1.0,Female,Engineer
10.0,Female,N/A
83.0,Male,Doctor
50.82427536231884,Male,N/A
37.0,Male,Engineer
58.0,Female,Nurse
45.0,Female,Teacher
88.0,N/A,Scientist
36.0,Male,Artist
4.0,Male,Engineer
50.0,Female,Engineer
87.0,Male,Doctor
94.0,Male,Engineer
22.0,Male,Nurse
73.0,N/A,Teacher
29.0,Female,Lawyer
25.0,Female,Teacher
59.0,Male,Teacher
94.0,Male,Teacher
10.0,Female,N/A
49.78237410071942,Female,N/A
86.0,Male,Lawyer
60.0,Male,Doctor
48.0,Male,Scientist
50.82427536231884,Male,Artist
65.0,Male,Teacher
88.0,Male,Artist
96.0,Female,Scientist
3.0,Male,Nurse
50.82427536231884,Male,Doctor
46.0,Male,N/A
74.0,N/A,Artist
6.0,Male,Artist
51.0,Male,Nurse
72.0,Male,Engineer
73.0,Female,Engineer
34.0,Female,Scientist
23.0,Female,Nurse
59.0,Female,Artist
53.0,Male,Scientist
93.0,Male,Nurse
50.19349722442506,N/A,Nurse
94.0,Female,Teacher
40.0,N/A,Teacher
31.0,N/A,Doctor
49.78237410071942,Female,Artist
28.0,Male,Engineer
6.0,Female,Artist
61.0,Male,Scientist
84.0,Female,N/A
89.0,Male,N/A
97.0,Male,Nurse
63.0,N/A,Scientist
38.0,Male,Scientist
17.0,Male,Artist
3.0,Female,Artist
50.82427536231884,Male,Scientist
66.0,Female,N/A
18.0,Male,Nurse
52.0,Female,Teacher
97.0,N/A,Artist
14.0,Female,Lawyer
2.0,Female,N/A
78.0,Female,Engineer
52.0,Female,N/A
89.0,Male,Teacher
0.0,Male,Lawyer
52.0,Female,Engineer
86.0,Female,Doctor
45.0,Female,Doctor
61.0,N/A,Engineer
10.0,Female,Artist
91.0,Female,Scientist
99.0,Female,Artist
14.0,Female,Lawyer
49.78237410071942,Female,Engineer
99.0,Female,Nurse
73.0,Female,Artist
71.0,N/A,N/A
57.0,Female,Doctor
22.0,Male,Artist
49.78237410071942,Female,Scientist
39.0,Female,Artist
32.0,Male,Lawyer
61.0,Female,N/A
28.0,Female,Lawyer
49.78237410071942,Female,Doctor
30.0,Male,Engineer
9.0,Female,N/A
40.0,Male,Artist
39.0,Male,Scientist
50.82427536231884,Male,Engineer
15.0,N/A,Teacher
44.0,Male,Teacher
81.0,Male,Artist
25.0,Female,Nurse
100.0,Female,Scientist
11.0,Male,Lawyer
50.0,Male,Lawyer
52.0,Female,Doctor
87.0,Female,Engineer
80.0,Female,Nurse
5.0,N/A,Lawyer
94.0,N/A,Lawyer
61.0,N/A,Engineer
40.0,Male,Artist
49.78237410071942,Female,N/A
48.0,Male,Lawyer
95.0,Female,Teacher
62.0,Male,Artist
47.0,Female,Nurse
40.0,N/A,Teacher
14.0,Female,Engineer
98.0,N/A,Artist
46.0,Female,N/A
45.0,Male,Nurse
3.0,N/A,Teacher
50.19349722442506,N/A,Lawyer
42.0,Male,Nurse
26.0,Female,Engineer
89.0,Female,Lawyer
99.0,Male,Teacher
16.0,Female,Lawyer
18.0,Male,Teacher
35.0,N/A,Artist
17.0,Male,Engineer
0.0,Female,Nurse
10.0,Male,N/A
72.0,Male,Nurse
0.0,Male,Lawyer
60.0,Male,Scientist
79.0,Male,N/A
19.0,Female,Nurse
18.0,Male,N/A
50.19349722442506,N/A,Teacher
34.0,Female,Teacher
27.0,Female,Teacher
15.0,Male,Artist
93.0,N/A,Nurse
8.0,N/A,Lawyer
69.0,Male,Teacher
